Domain,Having_IP,Have_At_Sign,URL_Length,URL_Depth,Redirection,HTTP_Domain,Tiny_URL,Prefix_Suffix,Iframe,Mouse_Over,Right_Click,Forwarding,Label
managechamp.com,0,0,1,11,0,0,0,0,0,0,1,0,phishing
kuchkuchnights.com,0,0,0,1,0,0,0,0,0,0,1,0,phishing
firebasestorage.googleapis.com,0,0,1,5,0,0,1,0,0,0,1,0,phishing
atendimento-sac-pg.joomla.com,0,0,1,3,0,0,0,1,1,1,1,1,phishing
moschinooutlet.pl,0,0,0,0,0,0,0,0,1,1,1,1,phishing
wudustore.com,0,0,1,3,0,0,0,0,0,0,1,0,phishing
jobbeengine.com,0,0,0,2,0,0,0,0,0,0,1,0,phishing
adminattuseronlinesupport.weebly.com,0,0,0,0,0,0,0,0,0,0,1,0,phishing
boraprafrentebra18k.com,0,0,0,2,0,0,0,0,1,1,1,1,phishing
vpgcompany.info,0,0,0,3,0,0,0,0,0,0,1,0,phishing
hotelroyalcliff.com,0,0,0,1,0,0,0,0,0,0,1,0,phishing
authsecurepagr.ir,0,0,1,3,0,0,0,0,1,1,1,1,phishing
acct-premierhomehealthcare-inv.org,0,0,1,3,0,0,0,1,1,1,1,1,phishing
pmasc.co.uk,0,0,0,4,0,0,0,0,1,1,1,1,phishing
i-ta.cc,0,0,0,0,0,0,0,1,1,1,1,1,phishing
zonsa.biz,0,0,1,2,0,0,0,0,1,1,1,1,phishing
yorkshire.es,0,0,0,1,0,0,0,0,0,0,1,0,phishing
ghorana.com,0,0,0,3,0,0,0,0,0,0,1,0,phishing
i96818wt.beget.tech,0,0,0,0,0,0,0,0,1,1,1,1,phishing
sppiscina.com,0,0,0,0,0,0,0,0,1,1,1,1,phishing
docs.google.com,0,0,1,5,0,0,0,0,0,0,1,0,phishing
halestelevision.co.uk,0,0,1,4,0,0,0,0,0,0,1,0,phishing
blackoutblur.buzz,0,0,0,2,0,0,0,0,1,1,1,1,phishing
gov.hmrc.apply-rebate.uk,0,0,0,0,0,0,0,1,1,1,1,1,phishing
seasondeal.su,0,0,0,0,0,0,0,0,1,1,1,1,phishing
icipedudu-my.sharepoint.com,0,0,1,7,0,0,1,1,0,0,1,0,phishing
pholavie.com,0,0,0,1,0,0,0,0,0,0,1,0,phishing
secure.runescape.com-runes.me,0,0,0,0,0,0,0,1,1,1,1,1,phishing
steamproxy.net,0,0,1,2,0,0,0,0,1,1,1,1,phishing
pay.pwbook.ir,0,0,1,5,0,0,0,0,1,1,1,1,phishing
adelahidalgo.com,0,0,1,2,0,0,0,0,1,1,1,1,phishing
adplife.com,0,0,1,4,0,0,0,0,0,0,1,0,phishing
i-grupobancolombia.com,0,0,1,2,0,0,0,1,1,1,1,1,phishing
yourfitnesscorner.com,0,0,1,9,0,0,0,0,1,1,1,1,phishing
bcpzonasegurabeta.viabcp.com.luke-hancock.com,0,0,1,2,0,0,0,1,1,1,1,1,phishing
anjoe.com,0,0,1,4,0,0,0,0,0,0,1,0,phishing
wandjoo.com,0,0,0,3,0,0,0,0,0,0,1,0,phishing
halestelevision.co.uk,0,0,1,4,0,0,0,0,0,0,1,0,phishing
sporttime.com.mx,0,0,1,9,0,0,0,0,1,1,1,1,phishing
boconceptla.com,0,0,1,6,0,0,0,0,0,0,1,0,phishing
judysigner.cafe24.com,0,0,0,2,0,0,0,0,0,0,1,0,phishing
07dd96.htmlcomponentservice.com,0,0,1,1,0,0,0,0,0,0,1,0,phishing
u708953pu8.ha004.t.justns.ru,0,0,1,2,0,0,0,0,1,1,1,1,phishing
decompress323.ga,0,0,1,2,0,0,0,0,1,1,1,1,phishing
fastplaying.com,0,0,0,0,0,0,0,0,1,1,1,1,phishing
nectaribate.com.br,0,0,1,3,0,0,0,0,1,1,1,1,phishing
cap114.fr,0,0,0,1,0,0,0,0,0,0,1,0,phishing
docs.google.com,0,0,1,5,0,0,0,0,0,0,1,0,phishing
cardata-invoices.com,0,0,0,1,0,0,0,1,0,0,1,0,phishing
mensajeriagestionar.com.ar,0,0,1,10,0,0,0,0,1,1,1,1,phishing
withinmyskin.com,0,0,0,1,0,0,0,0,0,0,1,0,phishing
ch.prunauneau.fr,0,0,0,1,0,0,0,0,1,1,1,1,phishing
saranewmaroc.com,0,0,0,3,0,0,0,0,1,1,1,1,phishing
florenzakhamsin.com,0,0,1,5,0,0,0,0,0,0,1,0,phishing
elvin-trade.kz,0,0,1,4,0,0,0,1,1,1,1,1,phishing
xiolue.com,0,0,0,0,0,0,0,0,1,1,1,1,phishing
rinardolo2.temp.swtest.ru,0,0,1,2,0,0,0,0,1,1,1,1,phishing
jjscdc.cn,0,0,0,2,0,0,0,0,1,1,1,1,phishing
kurskin.be:443,0,0,1,6,0,0,0,0,1,1,1,1,phishing
docs.google.com,0,0,1,2,0,0,0,0,1,0,1,0,phishing
medellincannabis.co,0,0,0,2,0,0,0,0,1,1,1,1,phishing
amex.alert.account.logogistics.com.au,0,0,1,2,0,0,0,0,1,1,1,1,phishing
atikconsultores.com,0,0,1,5,0,0,0,0,1,1,1,1,phishing
frigerio-corazza.com,0,0,1,3,0,0,0,1,0,0,1,0,phishing
nordichairistanbul.com,0,0,0,2,0,0,0,0,1,1,1,1,phishing
stokeharvester.com,0,0,0,2,0,0,0,0,0,0,1,0,phishing
kurortnoye.com.ua,0,1,1,3,0,0,0,0,1,1,1,1,phishing
acct-frederickcountymd-inv.com,0,0,1,3,0,0,0,1,1,1,1,1,phishing
essaudio.cc,0,0,0,0,0,0,0,0,1,1,1,1,phishing
avatariagoldhack.blogcu.com,0,0,0,0,0,0,0,0,1,1,1,1,phishing
chiatena.zxy.me,0,0,1,5,0,0,0,0,1,1,1,1,phishing
w3stco.com,0,0,0,1,0,0,0,0,1,1,1,1,phishing
rilzcarlton.com,0,1,1,3,0,0,0,0,1,1,1,1,phishing
docs.google.com,0,0,1,5,0,0,0,0,0,0,1,0,phishing
ee-mobilebillinfo.com,0,0,0,0,0,0,0,1,1,1,1,1,phishing
grrasawstraining.com,0,0,1,2,0,0,0,0,1,1,1,1,phishing
popaddress.com,0,0,1,6,0,0,0,0,1,1,1,1,phishing
imagenesmentales.com,0,0,1,7,0,0,0,0,1,1,1,1,phishing
supperbelle.com,0,0,0,1,0,0,0,0,1,1,1,1,phishing
swos2017.org,0,0,0,4,0,0,0,0,1,1,1,1,phishing
greeneryinfinite.in,0,0,0,1,0,0,0,0,0,0,1,0,phishing
help-recovery-pages.my.id,0,0,0,0,0,0,0,1,1,1,1,1,phishing
forms.office.com,0,0,1,2,0,0,0,0,0,0,1,0,phishing
xtrixtviptv.com,0,0,1,1,0,0,0,0,0,0,1,0,phishing
nhomkinhlongxuyen.com,0,0,1,8,0,0,0,0,1,1,1,1,phishing
sewellcars-my.sharepoint.com,0,0,1,5,0,0,1,1,1,0,1,0,phishing
gbrecords.london,0,0,0,1,0,0,0,0,1,1,1,1,phishing
jethrointernational.com,0,1,0,1,0,0,0,0,1,1,1,1,phishing
energised.net,0,0,0,0,0,0,0,0,0,0,1,0,phishing
gameplaylabs.com,0,0,1,2,0,0,0,0,1,1,1,1,phishing
netservice-upd.tumblr.com,0,0,0,0,0,0,0,1,0,0,1,0,phishing
millionsacademy.com,0,0,0,1,0,0,0,0,1,1,1,1,phishing
atendimento.comunidadosmiles.com,0,0,0,1,0,0,0,0,1,1,1,1,phishing
caribconnectlaw.com,0,0,1,5,0,0,0,0,1,1,1,1,phishing
eliotecae-my.sharepoint.com,0,0,1,7,0,0,1,1,0,0,1,0,phishing
ciet-itac.ca,0,0,0,0,0,0,0,1,0,0,1,0,phishing
cafecitoperez.ivanidzakovic.com,0,0,1,6,0,0,0,0,1,1,1,1,phishing
tptelecom.it,0,0,1,6,0,0,0,0,0,0,1,0,phishing
academymediaworks.com,0,0,1,7,0,0,0,0,1,1,1,1,phishing
onlinesharepoint.typeform.com,0,0,0,2,0,0,0,0,0,0,1,0,phishing
orientationinlaws.com,0,0,1,3,0,0,0,0,1,1,1,1,phishing
buscar.iphone-app.info,0,0,0,0,0,0,0,1,1,1,1,1,phishing
industrialonline.in.th,0,0,0,2,0,0,0,0,0,0,1,0,phishing
tnlawexpress.com,0,0,0,3,0,0,0,0,0,0,1,0,phishing
heartstrongyoga.com,0,0,0,3,0,0,0,0,1,1,1,1,phishing
liderfmtocos.website.radio.br,0,0,1,7,0,0,0,0,0,0,1,0,phishing
yoho.com.tw,0,0,0,2,0,0,0,0,0,0,1,0,phishing
bolong3d.com,0,0,0,1,0,0,0,0,1,1,1,1,phishing
wa-dewasa.25u.com,0,0,0,1,0,0,0,1,0,0,1,0,phishing
mncelektronik.com,0,0,1,7,0,0,0,0,1,1,1,1,phishing
southernpacker.co.in,0,0,0,2,0,0,0,0,0,0,1,0,phishing
216.222.194.94,0,0,0,3,0,0,0,0,0,0,1,0,phishing
c1511482.ferozo.com,0,0,0,4,0,0,0,0,1,1,1,1,phishing
bcpzonasegurabetavia.sbcp.info,0,0,1,0,0,0,0,0,1,1,1,1,phishing
paypal-support-help-inc.blogspot.be,0,0,0,0,0,0,0,1,0,0,1,0,phishing
docs.google.com,0,0,1,5,0,0,0,0,0,0,1,0,phishing
623112j4j3.codesandbox.io,0,0,0,1,0,0,0,0,0,0,1,0,phishing
khurramandcosolicitors.com,0,0,1,4,0,0,0,0,1,1,1,1,phishing
dmcc.com.au,0,0,1,3,0,0,0,0,0,0,1,0,phishing
xn--wellness-rhn-fjb.de,0,0,1,3,0,0,0,1,1,1,1,1,phishing
sua-vida-melhor-aqui.com,0,0,1,2,0,0,0,1,1,1,1,1,phishing
jdih.sambas.go.id,0,0,0,3,0,0,0,0,0,0,1,0,phishing
wnovocupompravocesermaisfelizvem.com,0,0,1,1,1,0,0,0,1,1,1,1,phishing
py.pl,0,0,0,1,0,0,0,0,0,0,1,0,phishing
aegisredmedia.com,0,0,1,6,0,0,0,0,1,1,1,1,phishing
enigreen.net,0,0,1,3,0,0,0,0,1,1,1,1,phishing
fb-recovery-10000076920-it.tk,0,0,1,1,0,0,0,1,1,1,1,1,phishing
fgts-liberado.epizy.com,0,0,0,0,0,0,0,1,0,0,1,0,phishing
donslan.com,0,0,1,6,0,0,0,0,1,1,1,1,phishing
snip.ly,0,0,0,1,0,0,0,0,0,0,1,0,phishing
yourfitnesscorner.com,0,0,1,9,0,0,0,0,1,1,1,1,phishing
grand-avtolombard.ru,0,0,1,6,0,0,0,1,1,1,1,1,phishing
mail.tik.info.pl,0,0,1,9,0,0,0,0,1,1,1,1,phishing
honeysaienterprises.com,0,1,1,4,0,0,1,0,1,1,1,1,phishing
pruprioritas.net,0,0,0,3,0,0,0,0,1,0,1,0,phishing
securecuserver.co.uk,0,0,1,3,0,0,0,0,1,1,1,1,phishing
tubepchiunuoc.com,0,0,0,2,0,0,0,0,1,1,1,1,phishing
cafecitoperez.ivanidzakovic.com,0,0,1,6,0,0,0,0,1,1,1,1,phishing
winavena.com,0,0,1,8,0,0,0,0,0,0,1,0,phishing
mnotify.com,0,0,1,7,0,0,0,0,0,0,1,0,phishing
cheapcaraccessorieswebjpfraoutlet.club,0,0,0,0,0,0,0,0,1,1,1,1,phishing
47.74.231.192,0,0,0,2,0,0,0,0,1,1,1,1,phishing
outredase.bsfrweopafseekd.gdre4232r.clearpointsupplies.com,0,0,1,1,0,0,0,0,0,0,1,0,phishing
itacardacesso.com,0,0,0,0,0,0,0,0,1,1,1,1,phishing
autorizador5.com.br,0,0,1,6,0,0,0,0,1,1,1,1,phishing
fincomsal.com,0,0,0,4,0,0,0,0,0,0,1,0,phishing
bicicentroslezama.com,0,0,1,3,0,0,0,0,0,0,1,0,phishing
durstewitz-eshops.de,0,0,1,2,0,0,0,1,1,1,1,1,phishing
schaaf.ch.net2care.com,0,0,1,3,1,0,0,0,1,1,1,1,phishing
promosurvey1.info,0,0,0,0,0,0,0,0,1,1,1,1,phishing
superpark-my.sharepoint.com,0,0,1,7,0,0,1,1,0,0,1,0,phishing
hrweb99.com,0,0,1,5,0,0,0,0,0,0,1,0,phishing
securlty.be,0,0,0,1,0,0,0,0,1,1,1,1,phishing
crosplat.co.uk,0,0,1,3,0,0,1,0,1,1,1,1,phishing
kimpatterson.net,0,0,1,4,0,0,0,0,1,0,1,0,phishing
dhl.export.dns-cloud.net,0,0,0,2,0,0,0,1,1,1,1,1,phishing
ginettelambert.com,0,0,0,1,0,0,1,0,1,1,1,1,phishing
organichealthyfood.top,0,0,0,2,0,0,0,0,1,1,1,1,phishing
tptelecom.it,0,0,1,8,0,0,0,0,0,0,1,0,phishing
tharschoolosian.org,0,0,1,4,0,0,0,0,0,0,1,0,phishing
asadg43sdsa.appspot.com,0,0,0,0,0,0,1,0,0,0,1,0,phishing
docs.google.com,0,0,1,5,0,0,0,0,0,0,1,0,phishing
upd-medlav.net,0,0,1,2,0,0,0,1,0,0,1,0,phishing
championsgate-vacationhomes.orlandoareavacation.com,0,0,1,0,0,0,0,1,1,1,1,1,phishing
documents-cloud-server5.co.za,0,0,1,5,0,0,0,1,1,1,1,1,phishing
webcoretic.com,0,0,1,8,0,0,0,0,0,0,1,0,phishing
infopublishersassociation.com,0,0,1,8,0,0,0,0,1,1,1,1,phishing
sipamal.com,0,0,0,3,0,0,0,0,0,0,1,0,phishing
protourssoccer.com,0,0,1,6,0,0,0,0,0,0,1,0,phishing
imagephoto-video.com,0,0,1,5,0,0,0,1,1,1,1,1,phishing
secure.runescape.com-zx.ru,0,0,1,2,0,0,0,1,1,1,1,1,phishing
mitrasolusiseragam.com,0,0,1,3,0,0,0,0,1,1,1,1,phishing
srsmedicalsystemsinc-my.sharepoint.com,0,0,1,5,0,0,1,1,0,0,1,0,phishing
formcrafts.com,0,0,0,2,0,0,0,0,0,0,1,0,phishing
paxful.com.transfer.boubit.com,0,0,0,0,0,0,1,0,1,1,1,1,phishing
odontonalai.com.br,0,0,0,2,0,0,0,0,0,0,1,0,phishing
docs.google.com,0,0,1,5,0,0,0,0,0,0,1,0,phishing
ripe6.net,0,0,0,2,0,0,0,0,1,1,1,1,phishing
verificare.n26.corporateportal.usareprivatedati.com,0,0,1,5,0,0,0,0,1,1,1,1,phishing
jbstump.com,0,0,0,1,0,0,0,0,0,0,1,0,phishing
firebasestorage.googleapis.com,0,0,1,5,0,0,1,0,0,0,1,0,phishing
intesagruppoisp-web.000webhostapp.com,0,0,0,0,0,0,0,1,1,1,1,1,phishing
cartrophen.com.br,0,0,0,1,0,0,0,0,0,0,1,0,phishing
wdestaques18.superofertas-mesdepascoa.com,0,0,1,5,0,0,0,1,1,1,1,1,phishing
bethesdaalur.org,0,0,0,3,0,0,0,0,1,1,1,1,phishing
maiillaaatt.weebly.com,0,0,0,0,0,0,0,0,0,0,1,0,phishing
repairegy.com,0,0,0,2,0,0,0,0,1,1,1,1,phishing
citizenfinancialbank.com,0,0,0,2,0,0,0,0,1,1,1,1,phishing
tkx29.codesandbox.io,0,0,0,0,0,0,0,0,0,0,1,0,phishing
eppieskidsduathlon.org,0,0,1,9,0,0,0,0,1,1,1,1,phishing
hhhhh.godaddysites.com,0,0,0,0,0,0,0,0,0,0,1,0,phishing
di448620c5wng.cloudfront.net,0,0,1,3,0,0,0,0,1,1,1,1,phishing
whatsappjoingrup.qpoe.com,0,0,0,1,0,0,0,0,0,0,1,0,phishing
rightechfabs-my.sharepoint.com,0,0,1,4,0,0,1,1,1,1,1,1,phishing
ap-login.com,0,0,1,1,0,0,0,1,0,0,1,0,phishing
mailver56544.xyz,0,0,0,0,0,0,0,0,1,1,1,1,phishing
bridleridgehorses.com,0,0,0,2,0,0,0,0,1,1,1,1,phishing
skinslobby.com,0,0,0,0,0,0,0,0,1,1,1,1,phishing
t.umblr.com,0,0,1,1,0,0,0,0,0,0,1,0,phishing
shtory-g.ru,0,1,0,0,0,0,0,1,1,1,1,1,phishing
key-coats.co.uk,0,0,0,3,0,0,0,1,1,1,1,1,phishing
orientationinlaws.com,0,0,0,2,0,0,0,0,1,1,1,1,phishing
sertyxese.myfreesites.net,0,0,0,0,0,0,0,0,0,0,1,0,phishing
murphyspourhouse.com,0,0,0,2,0,0,0,0,0,0,1,0,phishing
subdabelins1972.blogspot.com,0,0,0,0,0,0,1,0,0,0,1,0,phishing
tf2gate.com,0,0,0,0,0,0,0,0,1,1,1,1,phishing
livestudentccc-my.sharepoint.com,0,0,1,5,0,0,1,1,1,0,1,0,phishing
autorizador5.com.br,0,0,1,6,0,0,0,0,1,1,1,1,phishing
immbanjarbaru.com,0,0,0,3,0,0,0,0,1,1,1,1,phishing
cimer-vatandasportal.tk,0,0,0,1,0,0,0,1,1,1,1,1,phishing
pixel.baltic-dragon.ru,0,0,1,3,0,0,0,1,1,1,1,1,phishing
ye4.hislult.com,0,0,1,1,0,0,1,0,1,1,1,1,phishing
176.119.1.180,0,0,0,1,0,0,0,0,1,1,1,1,phishing
reservaspersonalenlinea.com,0,0,0,2,0,0,0,0,1,1,1,1,phishing
portraitomar.net,0,0,0,3,0,0,0,0,1,1,1,1,phishing
advonationusa.com,0,0,1,6,0,0,0,0,1,1,1,1,phishing
solutionsksa.com,0,0,1,4,0,0,0,0,0,0,1,0,phishing
hrweb99.com,0,0,1,6,0,0,0,0,0,0,1,0,phishing
kvsrogurgaon.in,0,0,0,3,0,0,0,0,0,0,1,1,phishing
bigislandcondorentalsbyowner.com,0,0,0,1,0,0,0,0,1,1,1,1,phishing
toriyamabattery.com,0,0,0,2,0,0,0,0,1,0,1,0,phishing
khurramandcosolicitors.com,0,0,1,4,0,0,0,0,1,1,1,1,phishing
dukhovnist.in.ua,0,0,0,2,0,0,0,0,0,0,1,0,phishing
bancodobrasilempresarial.com,0,0,0,0,0,0,0,0,1,1,1,1,phishing
tokokainbandung.com,0,0,1,10,0,0,0,0,1,1,1,1,phishing
eternityflooringcom-my.sharepoint.com,0,0,1,5,0,0,1,1,0,0,1,0,phishing
alteodolcini.com,0,0,0,4,0,0,0,0,0,0,1,0,phishing
cache.nebula.phx3.secureserver.net,0,0,1,7,0,0,0,0,1,0,1,0,phishing
officevoicevm.cloudaccess.host,0,0,1,5,0,0,0,0,1,1,1,1,phishing
espaceclientv1.fr,0,0,1,5,0,0,0,0,1,1,1,1,phishing
grupwhatsapp18live.otzo.com,0,0,0,1,0,0,0,0,0,0,1,0,phishing
chase.bankno99.com,0,0,0,2,0,0,0,0,1,1,1,1,phishing
firebasestorage.googleapis.com,0,1,1,5,0,0,1,0,0,0,1,0,phishing
integrityozonesolutions.com,0,0,1,4,0,0,0,0,1,1,1,1,phishing
secure.runescape.com-zx.ru,0,0,1,2,0,0,0,1,1,1,1,1,phishing
ducks.pt,0,0,0,2,0,0,0,0,0,0,1,0,phishing
hmp.me,0,0,0,1,0,0,0,0,0,0,1,0,phishing
enorma.is,0,0,1,7,0,0,0,0,0,0,1,0,phishing
bestconferenceline.com,0,0,1,2,0,0,0,0,1,1,1,1,phishing
playarprint.com,0,0,1,2,0,0,1,0,1,1,1,1,phishing
paypal.com.fr.cgi.bin.webscr.cmd.flow.session.ycwnzphbcryskgq9zzetmzxi8zg51bfu4zhgnlq2wntjgx8jlj7gdispatch.c70bbe4152786147242b0tb71efa252acz.waterdamagerestorationhouston.com,0,0,1,3,0,0,0,0,1,1,1,1,phishing
coxadminhometeam.moonfruit.com,0,0,0,0,0,0,1,0,0,0,1,0,phishing
securecuserver.co.uk,0,0,1,3,0,0,0,0,1,1,1,1,phishing
caribconnectlaw.com,0,0,1,5,0,0,0,0,1,1,1,1,phishing
solcold.com,0,0,0,0,0,0,0,0,0,0,1,0,phishing
atefnet.com,0,0,1,7,0,0,1,0,1,1,1,1,phishing
americanretrieval-my.sharepoint.com:443,0,0,1,4,0,0,1,1,0,0,1,0,phishing
docs.google.com,0,0,1,5,0,0,0,0,0,0,1,0,phishing
mystarholiday.com.my,0,0,1,5,0,0,0,0,0,0,1,0,phishing
tptelecom.it,0,0,1,6,0,0,0,0,0,0,1,0,phishing
simpakan.ditjenpkh.pertanian.go.id,0,0,1,7,0,0,0,0,0,0,1,0,phishing
zencarthelper.com,0,0,0,1,0,0,0,0,0,0,1,0,phishing
pg-series-atendimento.joomla.com,0,0,0,1,0,0,0,1,1,1,1,1,phishing
ganhar.giftgratis.online,0,0,0,0,0,0,0,0,1,1,1,1,phishing
speedy.com.pk,0,0,1,4,0,0,0,0,0,0,1,0,phishing
ingresovirtualcr.com,0,0,0,0,0,0,0,0,1,1,1,1,phishing
webstories.eu,0,0,0,3,0,0,0,0,0,0,1,0,phishing
whatsapp-groupsex.wikaba.com,0,0,0,1,0,0,0,1,0,0,1,0,phishing
tokokainbandung.com,0,0,1,10,0,0,0,0,1,1,1,1,phishing
wizmozinteractive.com,0,0,0,3,0,0,0,0,1,1,1,1,phishing
steamcoummunity.gq,0,0,0,3,0,0,0,0,1,1,1,1,phishing
theappnow.com,0,0,0,1,0,0,0,0,1,1,1,1,phishing
firebasestorage.googleapis.com,0,1,1,5,0,0,1,0,0,0,1,0,phishing
avisobcp.com,0,0,0,1,0,0,0,0,1,1,1,1,phishing
steamproxy.net,0,0,1,3,0,0,0,0,1,1,1,1,phishing
magpieroost.com,0,0,0,3,0,0,1,0,1,1,1,1,phishing
c1770209.ferozo.com,0,0,1,4,0,0,0,0,1,1,1,1,phishing
am-t.by,0,1,1,5,0,0,0,1,0,0,1,0,phishing
secure.runescape.com-zx.ru,0,0,1,2,0,0,0,1,1,1,1,1,phishing
vitalsource.info,0,0,1,4,0,0,0,0,0,0,1,0,phishing
livestudentccc-my.sharepoint.com,0,0,1,5,0,0,1,1,1,0,1,0,phishing
db.clickexperts.net,0,0,1,3,0,0,0,0,0,0,1,0,phishing
proxima-net.com,0,0,0,2,0,0,1,1,1,1,1,1,phishing
dhlexpressmail.com,0,0,0,0,0,0,0,0,0,0,1,0,phishing
colegiodosardao.org,0,0,1,7,0,0,0,0,0,0,1,0,phishing
delgadaygordo.com,0,0,1,2,0,0,0,0,1,1,1,1,phishing
nordichairistanbul.com,0,0,1,3,0,0,0,0,1,1,1,1,phishing
piano-tuning-how-to.com,0,0,1,7,0,0,0,1,0,0,1,0,phishing
pc9p99ppyuser.azurewebsites.net,0,0,0,1,0,0,0,0,1,1,1,1,phishing
ecotaskforce.com,0,0,0,3,0,0,0,0,0,0,1,0,phishing
evangelicalfriendsmission-my.sharepoint.com,0,0,1,5,0,0,1,1,0,0,1,0,phishing
mythree-refunds.com,0,0,0,0,0,0,0,1,1,1,1,1,phishing
candlesgarden.com,0,0,1,6,0,0,0,0,0,0,1,0,phishing
ltaucardrenovacao.unaux.com,0,0,0,0,0,0,1,0,0,0,1,0,phishing
445d337b5cd5de476f99333df6b0c2a7.webredirect.org,0,0,1,2,1,0,0,0,1,1,1,1,phishing
monikareplin.pl,0,0,1,4,0,0,0,0,1,1,1,1,phishing
zohard.com,0,0,1,8,0,0,0,0,0,0,1,0,phishing
terms-daum-net-syncressolvecenteruser923ud00.000webhostapp.com,0,0,1,0,0,0,0,1,1,1,1,1,phishing
drcorreamejoresimplantes.com,0,0,1,2,0,0,0,0,1,1,1,1,phishing
rockysite.net,0,0,0,1,0,0,0,0,0,0,1,1,phishing
emailmeform.com,0,0,1,3,0,0,0,0,0,0,1,0,phishing
brambles-uk.com,0,0,1,3,0,0,0,1,1,1,1,1,phishing
steamcommuunnity.ru.com,0,0,0,0,0,0,0,0,1,1,1,1,phishing
castelooleos.com.br,0,0,1,4,0,0,0,0,0,0,1,0,phishing
artekcamp.tumblr.com,0,0,0,1,0,0,0,0,0,0,1,0,phishing
viccats.camcam.dns-cloud.net,0,0,1,4,0,0,0,1,1,1,1,1,phishing
donghuong.uk,0,0,1,5,0,0,0,0,1,1,1,1,phishing
thankyoufitzpatrick.com,0,0,1,8,0,0,0,0,1,1,1,1,phishing
annarborhandsonmuseum-my.sharepoint.com,0,0,1,5,0,0,1,1,0,0,1,0,phishing
kehutanan.umuslim.ac.id,0,0,1,5,0,0,0,0,0,0,1,0,phishing
skechersbuty.com,0,0,0,0,0,0,0,0,1,1,1,1,phishing
popaddress.com,0,0,1,6,0,0,0,0,1,1,1,1,phishing
forms.gle,0,0,0,1,0,0,0,0,0,0,1,0,phishing
perfectimpactgolf.com,0,0,1,3,0,0,0,0,1,1,1,1,phishing
vkstick.mcdir.ru,0,0,0,0,0,0,0,0,1,1,1,1,phishing
firebasestorage.googleapis.com,0,1,1,5,0,0,1,0,0,0,1,0,phishing
rubbly-diagram.000webhostapp.com,0,0,1,4,0,0,0,1,1,1,1,1,phishing
emailmg.webhost4life.com,0,0,0,1,0,0,0,0,0,0,1,0,phishing
vixas.atwebpages.com,0,0,0,0,0,0,0,0,0,0,1,0,phishing
deganplasaan.ga,0,0,1,1,0,0,0,0,1,1,1,1,phishing
uwiomawio.com,0,0,1,2,0,0,0,0,1,1,1,1,phishing
tptelecom.it,0,0,1,9,0,0,0,0,0,0,1,0,phishing
s371712615.mialojamiento.es,0,0,0,1,0,0,0,0,0,0,1,0,phishing
library.gemacipta.asia,0,0,1,9,0,0,0,0,1,1,1,1,phishing
secure.runescape.com-zx.ru,0,0,1,2,0,0,0,1,1,1,1,1,phishing
royaltytravelusa.net,0,1,1,2,0,0,0,0,1,1,1,1,phishing
betasus2020.blogspot.com,0,0,0,0,0,0,1,0,0,0,1,0,phishing
623112j4j3.codesandbox.io,0,0,0,1,0,0,0,0,0,0,1,0,phishing
zlobek.stargard.pl,0,0,0,1,0,0,0,0,0,0,1,0,phishing
alternanetworks-my.sharepoint.com,0,0,1,5,0,0,1,1,0,0,1,0,phishing
8hsfskj-alternate.app.link,0,0,0,0,0,0,0,1,0,0,1,0,phishing
castromonitoramento.com.br,0,0,0,2,0,0,0,0,1,1,1,1,phishing
courgeon-immobilier.fr,0,0,1,7,0,0,0,1,0,0,1,0,phishing
zonsa.biz,0,0,1,2,0,0,0,0,1,1,1,1,phishing
wordisworld.com,0,0,1,3,0,0,0,0,0,0,1,0,phishing
sfmradiohaiti.com,0,0,0,1,0,0,0,0,0,0,1,0,phishing
ertde.club,0,0,0,1,0,0,0,0,1,1,1,1,phishing
verified-paxful.com,0,0,0,0,0,0,0,1,1,1,1,1,phishing
my3billing-three.com,0,0,0,0,0,0,0,1,1,1,1,1,phishing
secure.runescape.com-t.live,0,0,0,0,0,0,0,1,1,1,1,1,phishing
flightattendantessentials.com,0,0,1,6,0,0,0,0,1,1,1,1,phishing
dwarder.calon-sarjana25.co.uk,0,0,0,1,0,0,0,1,1,1,1,1,phishing
taijishentie.com,0,0,1,2,1,0,0,0,0,0,1,0,phishing
toywatchofficial.icu,0,0,0,3,0,0,0,0,1,1,1,1,phishing
bravodigital.cloud,0,0,1,9,0,0,0,0,1,1,1,1,phishing
ummamiexpress.com,0,0,1,2,0,0,0,0,1,1,1,1,phishing
vertulounge.com,0,0,0,2,0,0,0,0,1,1,1,1,phishing
runescape.com-srs.xyz,0,0,0,0,0,0,0,1,1,1,1,1,phishing
livestudentccc-my.sharepoint.com,0,0,1,5,0,0,1,1,1,0,1,0,phishing
halfmoonsmast.jrcasey.com,0,0,1,6,0,0,0,0,1,1,1,1,phishing
meljackson.net,0,0,1,2,0,0,0,0,1,1,1,1,phishing
adelab.net,0,1,0,1,0,0,0,0,0,0,1,0,phishing
birrasalentoshop.it,0,0,1,6,0,0,0,0,0,0,1,0,phishing
r3fewdsarg3few.rf.gd,0,0,0,0,0,0,0,0,0,0,1,0,phishing
plataformaeducativa.se.jalisco.gob.mx,0,0,1,4,0,0,0,0,0,0,1,0,phishing
midyatmimaritas.com,0,0,1,5,0,0,0,0,1,1,1,1,phishing
grp01.id.rakuten.co.jp.c9a6b814b7c18c1d3b2c418b688b66984bb010b5.info,0,0,1,3,0,0,0,0,1,1,1,1,phishing
